hfpxzc href,qBF1Pd,e4rVHe,W4Efsd,W4Efsd 2,doJOZc,W4Efsd 3,W4Efsd 4,W4Efsd 5,W4Efsd 6,W4Efsd 7,UsdlK,lcr4fd href,Cw1rxd,R8c4Qb,Cw1rxd 2,R8c4Qb 2,MW4etd,UY7F9,ah5Ghc,
https://www.google.com.br/maps/place/Baldridge+Welding+%26+Fabrication/data=!4m7!3m6!1s0x68167ff28895affb:0x61b9a55579e5632a!8m2!3d31.4197143!4d-100.0768425!16s%2Fg%2F11pklm3j46!19sChIJ-6-ViPJ_FmgRKmPleVWluWE?authuser=0&hl=pt-BR&rclk=1,Baldridge Welding & Fabrication,5,-14,Fabricante de estruturas metálicas,,,,,Fechado,· Abre seg. às 08:00,,,http://www.baldridge-welding.com/,,Website,,Rotas,,,
https://www.google.com.br/maps/place/Sachse+Metal+Works/data=!4m7!3m6!1s0x864c1db8868294ed:0x55c0880ebd124837!8m2!3d32.9820831!4d-96.5889587!16s%2Fg%2F11vxxlwch7!19sChIJ7ZSChrgdTIYRN0gSvQ6IwFU?authuser=0&hl=pt-BR&rclk=1,Sachse Metal Works,5,-2,Fabricante de estruturas metálicas,·,,6529 Industrial Dr building b,·,Fechado,· Abre seg. às 07:00,,#ERROR!,,,Rotas,,,,,
https://www.google.com.br/maps/place/Everlast+Gates+%26+Fence/data=!4m7!3m6!1s0x864c196fa747b4ef:0xbed5d9f963c9d03a!8m2!3d33.0059311!4d-96.6981921!16s%2Fg%2F11rchcysxn!19sChIJ77RHp28ZTIYROtDJY_nZ1b4?authuser=0&hl=pt-BR&rclk=1,Everlast Gates & Fence,5,-208,Empreiteiro de cercas,·,,1100 E Plano Pkwy suite 469,·,Aberto,· Fecha 21:00,,#ERROR!,http://everlastgates.com/,,Website,,Rotas,Serviços no local,,
https://www.google.com.br/maps/place/Luna+Welding+%26+Fabrication/data=!4m7!3m6!1s0x87703cec5ef55eb3:0x8b8199953cb0f2fc!8m2!3d32.7430719!4d-96.963595!16s%2Fg%2F11pkc8qd5w!19sChIJs171Xuw8cIcR_PKwPJWZgYs?authuser=0&hl=pt-BR&rclk=1,Luna Welding & Fabrication,5,-5,Soldador,,,·,,Aberto 24 horas,,,#ERROR!,,,Rotas,,,,,
https://www.google.com.br/maps/place/Rt+Manufacturing+Inc/data=!4m7!3m6!1s0x864c1942257721d9:0x633fe5239b346339!8m2!3d33.0104384!4d-96.6802687!16s%2Fg%2F1tdhm6s5!19sChIJ2SF3JUIZTIYROWM0myPlP2M?authuser=0&hl=pt-BR&rclk=1,Rt Manufacturing Inc,,,Oficina de máquinas,·,,·,2553 Summit Ave #400,,,,#ERROR!,https://rtmfg.net/,,Website,,Rotas,,,
https://www.google.com.br/maps/place/Tj+Inspection+Training+Center/data=!4m7!3m6!1s0x864c1ee29ab076a7:0x75ffd48ce12f34e!8m2!3d32.956858!4d-96.7058392!16s%2Fg%2F11gmyw92n2!19sChIJp3awmuIeTIYRTvMSzkj9Xwc?authuser=0&hl=pt-BR&rclk=1,Tj Inspection Training Center,5,-5,Empresa de petróleo e gás natural,·,655 N Glenville Dr Ste 155,Fechado,· Abre seg. às 08:00,·,#ERROR!,http://www.tjinspection.com/,,Website,,Rotas,,,,,
"https://www.google.com.br/maps/place/DEKRA+Emissions,+Safety+and+Oil+Change+-+McDermott+-TX/data=!4m7!3m6!1s0x864c3d13bc97a1cb:0x11d57561728d8eec!8m2!3d33.1018567!4d-96.749627!16s%2Fg%2F11gsmnjb8m!19sChIJy6GXvBM9TIYR7I6NcmF11RE?authuser=0&hl=pt-BR&rclk=1","DEKRA Emissions, Safety and Oil Change - McDermott -TX","4,1",-254,Serviço de troca de óleo,·,·,Fechado,· Abre seg. às 08:00,9020 Independence Pkwy,#ERROR!,http://dekra.us/en/texas/plano-9020-independence-pky/,,Website,,Rotas,,·,Serviços no local,,
https://www.google.com.br/maps/place/Xpress+State+Inspection/data=!4m7!3m6!1s0x864c234ad283897b:0xc2ce2379addf10bf!8m2!3d33.058104!4d-96.7499638!16s%2Fg%2F11gy1vmhb0!19sChIJe4mD0kojTIYRvxDfrXkjzsI?authuser=0&hl=pt-BR&rclk=1,Xpress State Inspection,5,-2.005,Serviço de inspeção de veículos,·,·,Fechado,· Abre seg. às 08:00,6100 Independence Pkwy,#ERROR!,https://xpressstateinspection.com/,,Website,,Rotas,,·,Serviços no local,,
"https://www.google.com.br/maps/place/Rover+Petroleum,+LLC./data=!4m7!3m6!1s0x864c23d798b76425:0x5ae884339e4796cd!8m2!3d33.0206274!4d-96.7187998!16s%2Fg%2F11g9gqj8_y!19sChIJJWS3mNcjTIYRzZZHnjOE6Fo?authuser=0&hl=pt-BR&rclk=1","Rover Petroleum, LLC.",5,-1,Empresa de petróleo e gás natural,·,·,1255 W 15th St,,,#ERROR!,,,Rotas,,,,,,,
https://www.google.com.br/maps/place/White+Rock+Oil+%26+Gas/data=!4m7!3m6!1s0x864c2127cf980149:0xcb62493666f19b2b!8m2!3d33.0714153!4d-96.8225637!16s%2Fg%2F1260k9pr8!19sChIJSQGYzychTIYRK5vxZjZJYss?authuser=0&hl=pt-BR&rclk=1,White Rock Oil & Gas,"2,6",-5,Empresa de petróleo e gás natural,·,·,Fechado,· Abre seg. às 08:00,5810 Tennyson Pkwy #500,#ERROR!,http://www.whiterockoilandgas.com/contact,,Website,,Rotas,,·,,,
https://www.google.com.br/maps/place/Enerquest+Corporation/data=!4m7!3m6!1s0x864c3cd14a468457:0x32d7e2153b1f266a!8m2!3d33.0801996!4d-96.7975915!16s%2Fg%2F1tp08j24!19sChIJV4RGStE8TIYRaiYfOxXi1zI?authuser=0&hl=pt-BR&rclk=1,Enerquest Corporation,5,-1,Companhia de gás,·,·,,,7500 Preston Rd # 200,#ERROR!,https://www.enerquestcorporation.com/,,Website,,Rotas,,,,,
https://www.google.com.br/maps/place/Gearhead+Oil+Analysis/data=!4m7!3m6!1s0x864c19025d4a7935:0x1b7147ba1f72ad4a!8m2!3d33.0259028!4d-96.7052499!16s%2Fg%2F12hp0q52t!19sChIJNXlKXQIZTIYRSq1yH7pHcRs?authuser=0&hl=pt-BR&rclk=1,Gearhead Oil Analysis,,,Laboratório,·,·,Fechado,· Abre seg. às 09:00,624 Haggard St #708,#ERROR!,http://gearheadlab.com/,,Website,,Rotas,,·,,,
https://www.google.com.br/maps/place/DEKRA+Emissions+%26+Safety/data=!4m7!3m6!1s0x864c181c83f607eb:0x6dbb58375c2a391b!8m2!3d33.071983!4d-96.73635!16s%2Fg%2F1thy060j!19sChIJ6wf2gxwYTIYRGzkqXDdYu20?authuser=0&hl=pt-BR&rclk=1,DEKRA Emissions & Safety,"4,4",-816,Oficina de inspeção veicular,·,·,Fechado,· Abre seg. às 08:00,2121 Legacy Dr,#ERROR!,http://dekra.us/en/texas/plano-2121-legacy-dr/,,Website,,Rotas,,·,Serviços no local,,
https://www.google.com.br/maps/place/DEKRA+Emissions+%26+Safety+-+Plano+-+TX/data=!4m7!3m6!1s0x864c228310dcb5a1:0x360631a37bb4f839!8m2!3d33.0407111!4d-96.7528637!16s%2Fg%2F1tjwj4bp!19sChIJobXcEIMiTIYROfi0e6MxBjY?authuser=0&hl=pt-BR&rclk=1,DEKRA Emissions & Safety - Plano - TX,"4,2",-369,Oficina de inspeção veicular,·,·,Fechado,· Abre seg. às 08:00,3140 Independence Pkwy,#ERROR!,http://dekra.us/en/texas/plano-3140-independence-pky/,,Website,,Rotas,,·,Serviços no local,,
"https://www.google.com.br/maps/place/Texas+Land+%26+Petroleum+Company,+LLC/data=!4m7!3m6!1s0x864c246011cc4cf9:0xfd9044d3eae5ebeb!8m2!3d33.0248093!4d-96.8558196!16s%2Fg%2F11cn5nc8yl!19sChIJ-UzMEWAkTIYR6-vl6tNEkP0?authuser=0&hl=pt-BR&rclk=1","Texas Land & Petroleum Company, LLC",5,-1,Empresa de petróleo e gás natural,·,·,,,3008 E Hebron Pkwy Ste 110,#ERROR!,http://goblackgold.com/,,Website,,Rotas,,,,,
https://www.google.com.br/maps/place/Express+Lube+%26+Car+Care/data=!4m7!3m6!1s0x864c195b5fd40999:0xf84dc2e371ab87e7!8m2!3d33.0202836!4d-96.7342376!16s%2Fg%2F11fb15xql2!19sChIJmQnUX1sZTIYR54ercePCTfg?authuser=0&hl=pt-BR&rclk=1,Express Lube & Car Care,"4,8",-250,Serviço de troca de óleo,·,·,Fechado,· Abre seg. às 08:00,1505 Custer Rd,#ERROR!,https://expresslubeplano.com/,,Website,,Rotas,,·,Serviços no local,,
https://www.google.com.br/maps/place/Valvoline+Express+Care+In+Plano/data=!4m7!3m6!1s0x864c23b12236a1e5:0xb803580b43a50d07!8m2!3d33.0423099!4d-96.7705585!16s%2Fg%2F11tnvzyptn!19sChIJ5aE2IrEjTIYRBw2lQwtYA7g?authuser=0&hl=pt-BR&rclk=1,Valvoline Express Care In Plano,"4,7",-396,Serviço de troca de óleo,·,·,3305 Coit Rd,Fechado,· Abre seg. às 08:00,#ERROR!,,,Rotas,,,,·,Serviços no local,,
https://www.google.com.br/maps/place/Grease+Monkey/data=!4m7!3m6!1s0x864c239f3a364b49:0xcbe46467c0ce431c!8m2!3d33.0414978!4d-96.7559012!16s%2Fg%2F11mqlygvz9!19sChIJSUs2Op8jTIYRHEPOwGdk5Ms?authuser=0&hl=pt-BR&rclk=1,Grease Monkey,"4,8",-415,Serviço de troca de óleo,·,·,Fechado,· Abre seg. às 07:45,3201 W Parker Rd,#ERROR!,https://www.greasemonkey.com/locations/tx/plano/3201-west-parker-rd,,Website,,Rotas,,·,Serviços no local,,
https://www.google.com.br/maps/place/Plano+Oil+%26+Gas/data=!4m7!3m6!1s0x864c1854606a59a7:0x25935124fee192ec!8m2!3d33.0379407!4d-96.7092931!16s%2Fg%2F1tdww2h1!19sChIJp1lqYFQYTIYR7JLh_iRRkyU?authuser=0&hl=pt-BR&rclk=1,Plano Oil & Gas,,,Companhia de gás,·,·,740 Lexington Dr,,,#ERROR!,,,Rotas,,,,,,,
https://www.google.com.br/maps/place/Propane+Filling+Station/data=!4m7!3m6!1s0x864c194dcbab69c7:0xae67a6ed6c509fbb!8m2!3d33.0368494!4d-96.7022696!16s%2Fg%2F11fmq0pf65!19sChIJx2mry00ZTIYRu59QbO2mZ64?authuser=0&hl=pt-BR&rclk=1,Propane Filling Station,"4,7",-100,Fornecedor de propano,·,·,Aberto,· Fecha 19:30,800 E Parker Rd,#ERROR!,https://planopropanetanks.com/,,Website,,Rotas,,·,Serviços no local,,
https://www.google.com.br/maps/place/Valvoline+Instant+Oil+Change/data=!4m7!3m6!1s0x864c1940d57ff7bb:0x7de9b1a43e290257!8m2!3d33.00562!4d-96.68289!16s%2Fg%2F1tykvsjn!19sChIJu_d_1UAZTIYRVwIpPqSx6X0?authuser=0&hl=pt-BR&rclk=1,Valvoline Instant Oil Change,"4,7",-564,Serviço de troca de óleo,·,·,Fechado,· Abre seg. às 08:00,605 Jupiter Rd,#ERROR!,https://store.vioc.com/tx/plano/605-jupiter-rd?utm_source=google&utm_medium=local&utm_campaign=localsearch,,Website,,Rotas,,·,Serviços no local,,
https://www.google.com.br/maps/place/Element+Plano/data=!4m7!3m6!1s0x864c193ec83ffb13:0x685b0a78927c4cf1!8m2!3d33.0076657!4d-96.6878919!16s%2Fg%2F1tjs5bdz!19sChIJE_s_yD4ZTIYR8Ux8kngKW2g?authuser=0&hl=pt-BR&rclk=1,Element Plano,"4,6",-13,Laboratório,·,·,,,1701 E Plano Pkwy #150,#ERROR!,https://www.element.com/locations/the-americas/plano-tx,,Website,,Rotas,,,,,
"https://www.google.com.br/maps/place/Stackmatch+Flare+Ignition,+Inc./data=!4m7!3m6!1s0x864c19027cb8b671:0x28b17e9ca08463df!8m2!3d33.0261115!4d-96.7057212!16s%2Fg%2F1tgpbp7d!19sChIJcba4fAIZTIYR32OEoJx-sSg?authuser=0&hl=pt-BR&rclk=1","Stackmatch Flare Ignition, Inc.","4,5",-2,Fornecedor de equipamentos para o setor petrolífero,·,·,Fechado,· Abre seg. às 08:00,620 Haggard St # 610,#ERROR!,http://stackmatch.com/,,Website,,Rotas,,·,Serviços no local,,
https://www.google.com.br/maps/place/Jiffy+Lube+Oil+Change/data=!4m7!3m6!1s0x864c2268e008f239:0x3cdb5fe7ef2faaea!8m2!3d33.0167905!4d-96.7672612!16s%2Fg%2F11d_vpsfwc!19sChIJOfII4GgiTIYR6qov7-df2zw?authuser=0&hl=pt-BR&rclk=1,Jiffy Lube Oil Change,"4,6",-958,Serviço de troca de óleo,·,·,Fechado,· Abre seg. às 08:00,1229 Coit Rd,#ERROR!,https://www.jiffylube.com/locations/tx/plano/3794,,Website,,Rotas,,·,Serviços no local,,
https://www.google.com.br/maps/place/Isokinetic+Process+Sampling/data=!4m7!3m6!1s0x65d934e30263a47f:0x57670802914adf96!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11sddlqd1s!19sChIJf6RjAuM02WURlt9KkQIIZ1c?authuser=0&hl=pt-BR&rclk=1,Isokinetic Process Sampling,,,Empresa de petróleo e gás natural,,·,Aberto 24 horas,,,#ERROR!,https://isokineticprocesssampling.com/,,Website,,Rotas,,,,,
